customer_id,first_name,last_name,phone,email,street,city,state_zip
385,Rochelle,Ward,NULL,rochelle.ward@yahoo.com,7855 La Sierra Street,Glendora,"CA,91740"
1071,Shemeka,Lyons,NULL,shemeka.lyons@msn.com,97 South Jockey Hollow St.,Pomona,"CA,91768"
288,Keturah,Massey,NULL,keturah.massey@msn.com,189 Arnold Drive,Banning,"CA,92220"
697,Alane,Mccarty,(619) 377-8586,alane.mccarty@hotmail.com,8254 Hilldale Street,San Diego,"CA,92111"
172,Jeanie,Kirkland,NULL,jeanie.kirkland@aol.com,7643 Old Theatre St.,Santa Clara,"CA,95050"
928,Joann,Barber,NULL,joann.barber@gmail.com,8945 Courtland Street,Santa Monica,"CA,90403"
67,Tommie,Melton,(916) 802-2952,tommie.melton@gmail.com,8 West Old York St.,Sacramento,"CA,95820"
170,Regine,Gonzales,(805) 763-4045,regine.gonzales@gmail.com,798 Court Drive,Oxnard,"CA,93035"
1370,Rona,Rojas,(408) 611-3553,rona.rojas@gmail.com,815 Riverview St.,San Jose,"CA,95127"
1091,Risa,Gallagher,NULL,risa.gallagher@yahoo.com,8281 Edgefield Drive,Rocklin,"CA,95677"
242,Rutha,Howell,NULL,rutha.howell@gmail.com,9247 Jones Street,Canyon Country,"CA,91387"
81,Zina,Bonner,NULL,zina.bonner@hotmail.com,9312 8th Street,San Lorenzo,"CA,94580"
816,Marshall,Johnson,NULL,marshall.johnson@yahoo.com,44 Greenview St.,Vista,"CA,92083"
1314,Joeann,Garrison,NULL,joeann.garrison@yahoo.com,1 Harrison St.,Ontario,"CA,91762"
1066,Raeann,Duncan,(657) 256-2008,raeann.duncan@aol.com,126 Edgewood St.,Anaheim,"CA,92806"
488,Joaquin,Hawkins,(657) 557-1746,joaquin.hawkins@aol.com,3 Oklahoma Lane,Anaheim,"CA,92806"
991,Brigida,Larson,NULL,brigida.larson@hotmail.com,8789 Sycamore Lane,Canyon Country,"CA,91387"
393,Gertrude,Terry,NULL,gertrude.terry@hotmail.com,34 Airport Dr.,Upland,"CA,91784"
1294,Edith,Davenport,NULL,edith.davenport@gmail.com,685 Alton Road,Ontario,"CA,91762"
443,Ayana,Keith,(805) 230-2101,ayana.keith@hotmail.com,182 Thorne Road,Oxnard,"CA,93035"
1332,Novella,Ross,NULL,novella.ross@gmail.com,9418 Acacia Drive,Glendora,"CA,91740"
1097,Collen,Dennis,NULL,collen.dennis@gmail.com,284 E. Mill Street,San Pablo,"CA,94806"
1163,Carmela,Hays,NULL,carmela.hays@aol.com,149 Pennington Ave.,Lawndale,"CA,90260"
260,Rodrick,Shelton,NULL,rodrick.shelton@hotmail.com,7157 Addison Street,Canyon Country,"CA,91387"
247,Muriel,Juarez,NULL,muriel.juarez@gmail.com,8073 Cemetery Drive,Palos Verdes Peninsula,"CA,90274"
237,Elvera,Peck,NULL,elvera.peck@yahoo.com,759 Lakewood Street,Banning,"CA,92220"
279,Justina,Long,NULL,justina.long@aol.com,39 Littleton Ave.,South El Monte,"CA,91733"
3,Tameka,Fisher,NULL,tameka.fisher@aol.com,769C Honey Creek St.,Redondo Beach,"CA,90278"
1218,Donovan,Cantrell,(510) 624-3824,donovan.cantrell@msn.com,601 Winchester Dr.,Oakland,"CA,94603"
459,Latosha,Dalton,(661) 529-4501,latosha.dalton@yahoo.com,59 E. Wintergreen Ave.,Bakersfield,"CA,93306"
621,Basil,Ballard,NULL,basil.ballard@yahoo.com,7477 Belmont Ave.,San Lorenzo,"CA,94580"
110,Ollie,Zimmerman,(657) 648-2863,ollie.zimmerman@yahoo.com,69 Wood Rd.,Anaheim,"CA,92806"
359,Angie,Powers,NULL,angie.powers@aol.com,6 Rockland Dr.,Pomona,"CA,91768"
1343,Jama,Rodriquez,NULL,jama.rodriquez@msn.com,681 Smith Dr.,Upland,"CA,91784"
607,Paul,Lester,NULL,paul.lester@gmail.com,275 Clay St.,Vista,"CA,92083"
1052,Zora,Ford,(916) 192-3196,zora.ford@gmail.com,7416 La Sierra Dr.,Sacramento,"CA,95820"
818,Joel,Wynn,(619) 210-6032,joel.wynn@aol.com,7 North Oak Ave.,San Diego,"CA,92111"
578,Salena,Day,NULL,salena.day@msn.com,8067 Park Court,San Lorenzo,"CA,94580"
1152,Tuyet,Rosa,NULL,tuyet.rosa@aol.com,9038 Golden Star Street,South El Monte,"CA,91733"
1261,Adelaida,Hancock,NULL,adelaida.hancock@aol.com,669 S. Gartner Street,San Pablo,"CA,94806"
665,Stacie,Sims,(510) 194-5117,stacie.sims@hotmail.com,47 Orange Ave.,Oakland,"CA,94603"
1138,Hubert,Stone,NULL,hubert.stone@hotmail.com,203 Penn St.,Ridgecrest,"CA,93555"
254,Cristobal,Hutchinson,NULL,cristobal.hutchinson@gmail.com,58 Washington Avenue,Lawndale,"CA,90260"
1076,Sherise,Mercer,NULL,sherise.mercer@gmail.com,9401 Catherine Dr.,Vista,"CA,92083"
302,Hayden,Cross,NULL,hayden.cross@gmail.com,90 Pumpkin Hill St.,Apple Valley,"CA,92307"
217,Carline,Collier,(559) 810-6070,carline.collier@msn.com,28 Trenton Lane,Fresno,"CA,93706"
69,Katelin,Kennedy,NULL,katelin.kennedy@gmail.com,286 Myrtle Lane,Rocklin,"CA,95677"
751,Hermila,Mckay,NULL,hermila.mckay@yahoo.com,23 Garfield Dr.,Coachella,"CA,92236"
87,Yan,Mcgowan,NULL,yan.mcgowan@msn.com,8960 Newport Ave.,Duarte,"CA,91010"
1415,Harold,O'connor,NULL,harold.o'connor@gmail.com,9530 Summerhouse Street,Santa Cruz,"CA,95060"
1374,Juliane,Dillard,NULL,juliane.dillard@aol.com,63 Birchwood Court,Glendora,"CA,91740"
752,Lloyd,Miranda,NULL,lloyd.miranda@hotmail.com,9098 Jennings St.,Encino,"CA,91316"
749,Oralia,Farley,NULL,oralia.farley@hotmail.com,747B E. Coffee Street,Upland,"CA,91784"
627,Deloris,Larson,NULL,deloris.larson@aol.com,242 Branch Street,Duarte,"CA,91010"
562,Alejandro,Norman,NULL,alejandro.norman@yahoo.com,8918 Marsh Lane,Upland,"CA,91784"
403,Elouise,Fry,NULL,elouise.fry@aol.com,49 Bohemia Street,Canyon Country,"CA,91387"
151,Joesph,Delacruz,NULL,joesph.delacruz@aol.com,184 Cypress Street,Atwater,"CA,95301"
1346,Sanora,Webster,(424) 464-7290,sanora.webster@msn.com,74 Beach St.,Los Angeles,"CA,90008"
72,Petronila,Norris,NULL,petronila.norris@aol.com,72 South Marshall Lane,South El Monte,"CA,91733"
60,Neil,Mccall,NULL,neil.mccall@gmail.com,7476 Oakland Dr.,San Carlos,"CA,94070"
904,Jana,Thomas,(408) 624-8137,jana.thomas@yahoo.com,283 E. Spring Dr.,San Jose,"CA,95127"
1254,Dung,Reid,NULL,dung.reid@msn.com,468 West Washington Ave.,Canyon Country,"CA,91387"
983,Marguerite,Berger,NULL,marguerite.berger@aol.com,875 Arch Lane,Fullerton,"CA,92831"
1147,Kandace,Ayers,NULL,kandace.ayers@gmail.com,9005 Lookout Lane,Santa Monica,"CA,90403"
641,Derrick,Marks,NULL,derrick.marks@yahoo.com,7247 East Prairie Lane,Glendora,"CA,91740"
561,Kandace,Hughes,NULL,kandace.hughes@hotmail.com,482 Ryan Ave.,San Lorenzo,"CA,94580"
165,Jeromy,Burch,(408) 955-8238,jeromy.burch@msn.com,889 Mulberry Street,San Jose,"CA,95127"
867,Rosalva,Hamilton,NULL,rosalva.hamilton@aol.com,9883 Cedar Dr.,Campbell,"CA,95008"
1035,Tangela,Hurley,NULL,tangela.hurley@msn.com,49 North Cross St.,Campbell,"CA,95008"
1006,Marjory,Leonard,NULL,marjory.leonard@msn.com,800 Greystone Lane,Apple Valley,"CA,92307"
267,Angelina,Lloyd,NULL,angelina.lloyd@yahoo.com,9593 North Sherman Dr.,Apple Valley,"CA,92307"
929,Thurman,Ellis,NULL,thurman.ellis@gmail.com,20 Augusta Road,Pleasanton,"CA,94566"
495,Travis,Goodman,NULL,travis.goodman@yahoo.com,65 Rockcrest Dr.,Los Banos,"CA,93635"
245,Delila,Hamilton,NULL,delila.hamilton@yahoo.com,7451 East James Ave.,Palos Verdes Peninsula,"CA,90274"
501,Tony,Hicks,(657) 260-6783,tony.hicks@gmail.com,226 Carriage Street,Anaheim,"CA,92806"
391,Vernita,Ball,NULL,vernita.ball@gmail.com,126 Arnold Dr.,Los Banos,"CA,93635"
258,Maribel,William,NULL,maribel.william@aol.com,65 Magnolia Ave.,Torrance,"CA,90505"
1360,Latashia,Travis,NULL,latashia.travis@yahoo.com,7877 King Rd.,Upland,"CA,91784"
1276,Shona,Mcmillan,NULL,shona.mcmillan@msn.com,57 West Maple Dr.,Apple Valley,"CA,92307"
1333,Omega,Huff,NULL,omega.huff@aol.com,63 Devon St.,Santa Monica,"CA,90403"
923,Randee,Pitts,NULL,randee.pitts@msn.com,7371B Essex Street,Canyon Country,"CA,91387"
97,Louanne,Martin,NULL,louanne.martin@hotmail.com,1 Campfire Ave.,Yuba City,"CA,95993"
1427,Mikel,Wilkerson,NULL,mikel.wilkerson@msn.com,9233 Clinton St.,Atwater,"CA,95301"
759,Cira,Downs,(510) 788-4456,cira.downs@gmail.com,672 Sussex Ave.,Oakland,"CA,94603"
224,Moses,Pope,NULL,moses.pope@yahoo.com,654 Theatre Street,Lawndale,"CA,90260"
192,Bong,Hebert,NULL,bong.hebert@gmail.com,545 Brook St.,Torrance,"CA,90505"
187,Hedwig,Paul,NULL,hedwig.paul@msn.com,422 Manor Ave.,Apple Valley,"CA,92307"
973,Margaretta,Clayton,NULL,margaretta.clayton@yahoo.com,524 San Pablo Ave.,Ridgecrest,"CA,93555"
574,Adriene,Rivera,NULL,adriene.rivera@hotmail.com,973 Yukon Avenue,Encino,"CA,91316"
1357,Karren,Lamb,(559) 628-2239,karren.lamb@aol.com,35 N. Chapel St.,Fresno,"CA,93706"
121,Lucy,Woods,NULL,lucy.woods@gmail.com,8437 West Rockaway St.,Palos Verdes Peninsula,"CA,90274"
881,Chloe,Patel,NULL,chloe.patel@yahoo.com,407 Homewood Street,Santa Monica,"CA,90403"
522,Tammera,Fischer,(510) 534-8845,tammera.fischer@hotmail.com,405 Olive St.,Oakland,"CA,94603"
487,Grace,Madden,NULL,grace.madden@gmail.com,606 East Rocky River St.,San Pablo,"CA,94806"
407,Dannette,Guerrero,NULL,dannette.guerrero@gmail.com,68 Carriage Street,San Pablo,"CA,94806"
1445,Ester,Acevedo,NULL,ester.acevedo@gmail.com,671 Miles Court,San Lorenzo,"CA,94580"
619,Ana,Palmer,(657) 323-8684,ana.palmer@yahoo.com,7 Buckingham St.,Anaheim,"CA,92806"
311,Charise,Burt,(559) 888-2229,charise.burt@aol.com,582 Creek St.,Fresno,"CA,93706"
506,Irving,Pitts,NULL,irving.pitts@msn.com,346 College Court,Torrance,"CA,90505"
138,Jone,Bernard,(657) 536-5165,jone.bernard@hotmail.com,99 Longbranch Court,Anaheim,"CA,92806"
444,Caridad,Compton,NULL,caridad.compton@aol.com,9575 SW. Kingston Court,San Lorenzo,"CA,94580"
673,Adam,Henderson,NULL,adam.henderson@hotmail.com,167 James St.,Los Banos,"CA,93635"
31,Williemae,Holloway,(510) 246-8375,williemae.holloway@msn.com,69 Cypress St.,Oakland,"CA,94603"
287,Mireille,Puckett,(805) 961-9909,mireille.puckett@hotmail.com,378 Purple Finch Drive,Oxnard,"CA,93035"
919,Ruthanne,Hoover,NULL,ruthanne.hoover@aol.com,835 Paris Hill Road,Torrance,"CA,90505"
332,Reena,Higgins,NULL,reena.higgins@gmail.com,900 South Columbia Street,Canyon Country,"CA,91387"
1285,Garth,Huff,NULL,garth.huff@yahoo.com,794 East University St.,Glendora,"CA,91740"
357,Sheri,Cole,(408) 658-2285,sheri.cole@aol.com,479 Chapel Court,San Jose,"CA,95127"
1088,Jane,Henderson,NULL,jane.henderson@hotmail.com,46 Carson Drive,Apple Valley,"CA,92307"
191,Graciela,Barber,(805) 656-6987,graciela.barber@hotmail.com,1 E. Young St.,Oxnard,"CA,93035"
426,Daisy,Ward,NULL,daisy.ward@msn.com,45 Silver Spear Ave.,Pomona,"CA,91768"
240,Le,Deleon,NULL,le.deleon@msn.com,58 Clark Court,Banning,"CA,92220"
776,Angelique,Merrill,NULL,angelique.merrill@gmail.com,8490 West High Noon Ave.,South El Monte,"CA,91733"
447,Chasidy,Tran,NULL,chasidy.tran@msn.com,9286 Anderson Street,Vista,"CA,92083"
889,Lucilla,Williams,NULL,lucilla.williams@hotmail.com,42 Cedar Street,San Carlos,"CA,94070"
1175,Sindy,Anderson,NULL,sindy.anderson@gmail.com,543 Halifax Ave.,Pomona,"CA,91768"
1271,Roy,Chan,NULL,roy.chan@hotmail.com,7578 Middle River St.,Pomona,"CA,91768"
600,Joi,Reeves,(619) 952-9613,joi.reeves@msn.com,9101 Williams Court,San Diego,"CA,92111"
319,Justin,Newton,NULL,justin.newton@hotmail.com,93 Shore Rd.,Apple Valley,"CA,92307"
554,Hilde,Nieves,NULL,hilde.nieves@gmail.com,9437 Fordham Lane,Campbell,"CA,95008"
1383,Desire,Mcgowan,(661) 800-8091,desire.mcgowan@msn.com,942 North Ohio Road,Bakersfield,"CA,93306"
688,Pearlie,Cochran,NULL,pearlie.cochran@msn.com,23 Homewood Rd.,Campbell,"CA,95008"
796,Rosalie,Coffey,NULL,rosalie.coffey@gmail.com,789 Amerige Dr.,Upland,"CA,91784"
188,Sharla,Flynn,(805) 478-7724,sharla.flynn@hotmail.com,7 Brown Drive,Oxnard,"CA,93035"
901,Lonna,Franks,NULL,lonna.franks@yahoo.com,667 Brickyard Street,Ontario,"CA,91762"
1418,Penni,Best,(657) 611-2991,penni.best@msn.com,875 Second Drive,Anaheim,"CA,92806"
1045,Pasquale,Hogan,NULL,pasquale.hogan@aol.com,403 Bank St.,Vista,"CA,92083"
703,Diana,Cobb,NULL,diana.cobb@hotmail.com,558 Vale St.,Fullerton,"CA,92831"
124,Jeni,Booker,NULL,jeni.booker@gmail.com,546 Railroad Dr.,South El Monte,"CA,91733"
926,Katina,Mcintosh,(661) 464-1523,katina.mcintosh@yahoo.com,263 Swanson Dr.,Bakersfield,"CA,93306"
1249,Barbra,Dickerson,NULL,barbra.dickerson@gmail.com,8424 E. Rockcrest Dr.,Ridgecrest,"CA,93555"
794,Donette,Mccarthy,NULL,donette.mccarthy@yahoo.com,500 NW. Maiden Dr.,Redondo Beach,"CA,90278"
239,Felice,Guzman,NULL,felice.guzman@hotmail.com,7 Creekside Lane,Canyon Country,"CA,91387"
1384,Elmo,Sweeney,NULL,elmo.sweeney@yahoo.com,43 Arch Ave.,San Carlos,"CA,94070"
855,Lean,Stark,NULL,lean.stark@msn.com,215 Old Pumpkin Hill St.,Upland,"CA,91784"
1315,Omega,Johnston,NULL,omega.johnston@gmail.com,9935 Tarkiln Hill St.,Canyon Country,"CA,91387"
947,Angele,Castro,NULL,angele.castro@yahoo.com,15 Acacia Drive,Palos Verdes Peninsula,"CA,90274"
347,Kanesha,Hudson,(510) 788-7298,kanesha.hudson@gmail.com,8293 Gartner Drive,Oakland,"CA,94603"
1216,Elvina,Gates,NULL,elvina.gates@hotmail.com,112 Smith St.,Pleasanton,"CA,94566"
40,Ronna,Butler,NULL,ronna.butler@gmail.com,9438 Plymouth Court,Encino,"CA,91316"
89,Arvilla,Osborn,NULL,arvilla.osborn@gmail.com,60 Acacia Lane,Upland,"CA,91784"
349,Mable,Pratt,NULL,mable.pratt@gmail.com,254 SW. Temple Street,Coachella,"CA,92236"
1048,Ji,Burt,NULL,ji.burt@hotmail.com,40 S. Roberts Street,Apple Valley,"CA,92307"
580,Mellisa,Kim,(424) 151-6481,mellisa.kim@aol.com,17 Lyme Dr.,Los Angeles,"CA,90008"
900,Jule,Davenport,NULL,jule.davenport@aol.com,19 River St.,San Carlos,"CA,94070"
601,Leland,Mcdowell,NULL,leland.mcdowell@gmail.com,8034 E. Washington Lane,Encino,"CA,91316"
176,Carley,Reynolds,NULL,carley.reynolds@gmail.com,2 Snake Hill Drive,South El Monte,"CA,91733"
1272,Houston,Vasquez,NULL,houston.vasquez@msn.com,845 Aspen Street,Fullerton,"CA,92831"
1259,Kimbery,Nieves,NULL,kimbery.nieves@msn.com,768 Roehampton St.,San Carlos,"CA,94070"
476,Christopher,Richardson,NULL,christopher.richardson@gmail.com,7846 Windfall Dr.,Santa Cruz,"CA,95060"
208,Denis,Logan,NULL,denis.logan@msn.com,121 Rockcrest Street,Ridgecrest,"CA,93555"
581,Vonda,Berger,NULL,vonda.berger@yahoo.com,615 S. Proctor Ave.,Santa Clara,"CA,95050"
975,Annis,Sanchez,(424) 352-6275,annis.sanchez@aol.com,4 Edgewater Road,Los Angeles,"CA,90008"
1429,Lorrie,Justice,NULL,lorrie.justice@gmail.com,8396 Brook Drive,Pomona,"CA,91768"
959,Christel,Barber,(916) 679-3547,christel.barber@hotmail.com,320 Briarwood Lane,Sacramento,"CA,95820"
259,Johnathan,Velazquez,NULL,johnathan.velazquez@hotmail.com,9680 E. Somerset Street,Pleasanton,"CA,94566"
1438,Lee,Dunn,(408) 807-6157,lee.dunn@aol.com,8626 Grand Ave.,San Jose,"CA,95127"
1118,Ja,Dillard,NULL,ja.dillard@yahoo.com,25 Orchard St.,Canyon Country,"CA,91387"
701,Alysia,Nicholson,(805) 493-7311,alysia.nicholson@hotmail.com,868 Trusel St.,Oxnard,"CA,93035"
540,Shery,Randolph,NULL,shery.randolph@hotmail.com,602 Laurel Street,Ontario,"CA,91762"
231,Jenee,Rasmussen,(916) 219-1774,jenee.rasmussen@hotmail.com,19 George Lane,Sacramento,"CA,95820"
648,Catrice,Hicks,NULL,catrice.hicks@yahoo.com,403 Inverness Street,San Pablo,"CA,94806"
194,Dorine,Roberson,NULL,dorine.roberson@msn.com,396 Meadowbrook Lane,Santa Cruz,"CA,95060"
46,Monika,Berg,NULL,monika.berg@gmail.com,369 Vernon Dr.,Encino,"CA,91316"
768,Yvone,Yates,NULL,yvone.yates@gmail.com,9269 Blue Spring Ave.,San Pablo,"CA,94806"
1125,Caleb,England,NULL,caleb.england@gmail.com,649 Marvon St.,Pleasanton,"CA,94566"
1149,Drucilla,Gilliam,NULL,drucilla.gilliam@hotmail.com,8257 E. Westminster Ave.,Santa Clara,"CA,95050"
530,Selene,Austin,NULL,selene.austin@msn.com,9042 Linda Circle,Duarte,"CA,91010"
529,Ellena,Clements,NULL,ellena.clements@aol.com,7918 Mulberry Street,Santa Monica,"CA,90403"
394,Virgen,Clemons,NULL,virgen.clemons@gmail.com,354 Cactus Drive,South El Monte,"CA,91733"
32,Araceli,Golden,NULL,araceli.golden@msn.com,12 Ridgeview Ave.,Fullerton,"CA,92831"
109,Monica,Sears,(408) 704-8863,monica.sears@aol.com,57 Glenholme St.,San Jose,"CA,95127"
993,Giovanna,Jefferson,NULL,giovanna.jefferson@gmail.com,9394 Riverside St.,Ridgecrest,"CA,93555"
577,Danille,Mcfarland,NULL,danille.mcfarland@msn.com,14 Tailwater St.,Rocklin,"CA,95677"
30,Jamaal,Albert,NULL,jamaal.albert@gmail.com,853 Stonybrook Street,Torrance,"CA,90505"
1396,Delma,Bailey,(657) 454-8493,delma.bailey@gmail.com,9883 West King Lane,Anaheim,"CA,92806"
78,Chi,Goff,NULL,chi.goff@aol.com,3 W. Glen Ridge Avenue,Palos Verdes Peninsula,"CA,90274"
1313,Dante,Grimes,NULL,dante.grimes@yahoo.com,23 Shore St.,Duarte,"CA,91010"
532,Mia,Delgado,NULL,mia.delgado@yahoo.com,850 Wakehurst Drive,Coachella,"CA,92236"
1240,Bella,Perez,NULL,bella.perez@msn.com,43 Green Lake Street,Duarte,"CA,91010"
1308,Shea,Howell,NULL,shea.howell@msn.com,67 Arch Rd.,South El Monte,"CA,91733"
1221,Joy,Underwood,NULL,joy.underwood@gmail.com,7297 Armstrong Dr.,Apple Valley,"CA,92307"
298,Jennie,Middleton,NULL,jennie.middleton@gmail.com,95 High Noon Dr.,Upland,"CA,91784"
589,Jeffry,Church,NULL,jeffry.church@msn.com,426 Grandrose Ave.,Pleasanton,"CA,94566"
541,Lanita,Burton,NULL,lanita.burton@msn.com,8980 Aspen Avenue,Coachella,"CA,92236"
1349,Kami,Rios,NULL,kami.rios@yahoo.com,8400 8th Dr.,Encino,"CA,91316"
1228,Zulema,Clemons,(510) 565-8496,zulema.clemons@aol.com,75 W. Howard St.,Oakland,"CA,94603"
91,Marvin,Mullins,(619) 635-2027,marvin.mullins@aol.com,7489 Redwood Drive,San Diego,"CA,92111"
1419,Lurlene,Cotton,NULL,lurlene.cotton@yahoo.com,8218 George St.,Pleasanton,"CA,94566"
1292,Lakenya,Oliver,NULL,lakenya.oliver@yahoo.com,82 Bayport Court,San Lorenzo,"CA,94580"
1366,Trena,Rogers,NULL,trena.rogers@aol.com,502 Sherwood St.,Campbell,"CA,95008"
449,Josie,Schultz,NULL,josie.schultz@hotmail.com,225 Mammoth Street,Canyon Country,"CA,91387"
348,Darren,Witt,NULL,darren.witt@aol.com,916 Hillcrest Ave.,Coachella,"CA,92236"
344,Herta,Rollins,NULL,herta.rollins@msn.com,287 1st Drive,Mountain View,"CA,94043"
774,Nenita,Mooney,NULL,nenita.mooney@hotmail.com,10 W. Bishop Street,Lawndale,"CA,90260"
552,Lea,Key,NULL,lea.key@yahoo.com,7 Ocean St.,Banning,"CA,92220"
518,Homer,Powers,NULL,homer.powers@msn.com,8207 East El Dorado Ave.,Palos Verdes Peninsula,"CA,90274"
1103,Ardelia,Cooley,NULL,ardelia.cooley@aol.com,59 Henry Smith St.,Canyon Country,"CA,91387"
940,Marina,Hinton,NULL,marina.hinton@yahoo.com,7440 North Oxford St.,Encino,"CA,91316"
24,Corene,Wall,NULL,corene.wall@msn.com,9601 Ocean Rd.,Atwater,"CA,95301"
686,Darcel,Harmon,NULL,darcel.harmon@msn.com,966 Hickory Street,Santa Clara,"CA,95050"
261,Ferne,Kline,NULL,ferne.kline@hotmail.com,303 Shady St.,Fullerton,"CA,92831"
326,Shiela,Calderon,NULL,shiela.calderon@msn.com,844 Albany St.,Rocklin,"CA,95677"
646,Ann,Heath,NULL,ann.heath@msn.com,413 East St.,South El Monte,"CA,91733"
1186,Kiesha,Bond,NULL,kiesha.bond@aol.com,29 Marvon St.,San Carlos,"CA,94070"
253,Maurice,Norton,NULL,maurice.norton@hotmail.com,32 Mayflower Dr.,Atwater,"CA,95301"
1202,Carmina,Emerson,NULL,carmina.emerson@hotmail.com,7137 Monroe Road,Banning,"CA,92220"
1286,Dione,Pratt,NULL,dione.pratt@msn.com,864 Winding Way St.,Pleasanton,"CA,94566"
282,Randolph,Chase,NULL,randolph.chase@yahoo.com,828 Bridle Ave.,San Lorenzo,"CA,94580"
1386,Cesar,Wilkins,(619) 685-5786,cesar.wilkins@hotmail.com,7 Inverness St.,San Diego,"CA,92111"
1087,Willow,Gardner,NULL,willow.gardner@gmail.com,57 S. Lakewood Dr.,Pleasanton,"CA,94566"
1428,Carola,Johns,NULL,carola.johns@msn.com,7077 Fordham Rd.,Santa Cruz,"CA,95060"
307,Fransisca,Nicholson,NULL,fransisca.nicholson@aol.com,945 Schoolhouse Street,Glendora,"CA,91740"
1225,Mellisa,Griffin,NULL,mellisa.griffin@msn.com,49 Alton Circle,Los Banos,"CA,93635"
1065,Desiree,Branch,NULL,desiree.branch@msn.com,67 Bayport Drive,San Lorenzo,"CA,94580"
1352,Dorothea,Miranda,NULL,dorothea.miranda@aol.com,7882 Parker St.,Upland,"CA,91784"
735,Aide,Franco,NULL,aide.franco@msn.com,8017 Lake Forest St.,Atwater,"CA,95301"
157,Carola,Rodriquez,NULL,carola.rodriquez@hotmail.com,9433 Heritage Lane,Banning,"CA,92220"
